# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-01-26 17:32:46 -05:00	(natwebcaas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1962-07-23			91.12				
USGS	430429089230301	GW	1962-07-24			91.16				
USGS	430429089230301	GW	1962-07-25			91.18				
USGS	430429089230301	GW	1962-07-26			91.27				
USGS	430429089230301	GW	1962-07-27			91.3				
USGS	430429089230301	GW	1962-07-28			91.31				
USGS	430429089230301	GW	1962-07-29			91.11				
USGS	430429089230301	GW	1962-07-30			90.21				
USGS	430429089230301	GW	1962-07-31			90.22				
USGS	430429089230301	GW	1962-08-01			90.44				
USGS	430429089230301	GW	1962-08-02			90.64				
USGS	430429089230301	GW	1962-08-03			90.8				
USGS	430429089230301	GW	1962-08-04			90.86				
USGS	430429089230301	GW	1962-08-05			90.84				
USGS	430429089230301	GW	1962-08-06			90.78				
USGS	430429089230301	GW	1962-08-07			90.86				
USGS	430429089230301	GW	1962-08-08			91.36				
USGS	430429089230301	GW	1962-08-09			91.74				
USGS	430429089230301	GW	1962-08-10			91.96				
USGS	430429089230301	GW	1962-08-11			92.13				
USGS	430429089230301	GW	1962-08-12			92.13				
USGS	430429089230301	GW	1962-08-13			91.9				
USGS	430429089230301	GW	1962-08-14			91.69				
USGS	430429089230301	GW	1962-08-15			91.78				
USGS	430429089230301	GW	1962-08-16			91.91				
USGS	430429089230301	GW	1962-08-17			92.17				
USGS	430429089230301	GW	1962-08-18			92.26				
USGS	430429089230301	GW	1962-08-19			92.27				
USGS	430429089230301	GW	1962-08-20			92.19				
USGS	430429089230301	GW	1962-08-21			92.32				
USGS	430429089230301	GW	1962-08-22			92.5				
USGS	430429089230301	GW	1962-08-23			92.77				
USGS	430429089230301	GW	1962-08-24			93.14				
USGS	430429089230301	GW	1962-08-25			93.21				
USGS	430429089230301	GW	1962-08-26			93.2				
USGS	430429089230301	GW	1962-08-27			92.55				
USGS	430429089230301	GW	1962-08-28			91.89				
USGS	430429089230301	GW	1962-08-29			92.21				
USGS	430429089230301	GW	1962-08-30			92.5				
USGS	430429089230301	GW	1962-08-31			92.87				
USGS	430429089230301	GW	1962-09-01			93.11				
USGS	430429089230301	GW	1962-09-02			93.13				
USGS	430429089230301	GW	1962-09-03			92.89				
USGS	430429089230301	GW	1962-09-04			92.16				
USGS	430429089230301	GW	1962-09-05			92.15				
USGS	430429089230301	GW	1962-09-06			92.15				
USGS	430429089230301	GW	1962-09-07			92.07				
USGS	430429089230301	GW	1962-09-08			92.12				
USGS	430429089230301	GW	1962-09-09			92.08				
USGS	430429089230301	GW	1962-09-10			91.66				
USGS	430429089230301	GW	1962-09-11			91.5				
USGS	430429089230301	GW	1962-09-12			91.26				
USGS	430429089230301	GW	1962-09-13			91.68				
USGS	430429089230301	GW	1962-09-14			92.15				
USGS	430429089230301	GW	1962-09-15			92.23				
USGS	430429089230301	GW	1962-09-16			92.24				
USGS	430429089230301	GW	1962-09-17			91.81				
USGS	430429089230301	GW	1962-09-18			91.54				
USGS	430429089230301	GW	1962-09-19			91.4				
USGS	430429089230301	GW	1962-09-20			91.43				
USGS	430429089230301	GW	1962-09-21			91.44				
USGS	430429089230301	GW	1962-09-22			91.44				
USGS	430429089230301	GW	1962-09-23			91.09				
USGS	430429089230301	GW	1962-09-24			90.26				
USGS	430429089230301	GW	1962-09-25			90.41				
USGS	430429089230301	GW	1962-09-26			90.61				
USGS	430429089230301	GW	1962-09-27			90.98				
USGS	430429089230301	GW	1962-09-28			91.29				
USGS	430429089230301	GW	1962-09-29			91.33				
USGS	430429089230301	GW	1962-09-30			91.24				
USGS	430429089230301	GW	1962-10-01			90.97				
USGS	430429089230301	GW	1962-10-02			90.94				
USGS	430429089230301	GW	1962-10-03			91				
USGS	430429089230301	GW	1962-10-04			91.14				
USGS	430429089230301	GW	1962-10-05			91.18				
USGS	430429089230301	GW	1962-10-06			91.19				
USGS	430429089230301	GW	1962-10-07			91.14				
USGS	430429089230301	GW	1962-10-08			90.68				
USGS	430429089230301	GW	1962-10-09			90.44				
USGS	430429089230301	GW	1962-10-10			90.52				
USGS	430429089230301	GW	1962-10-11			90.97				
USGS	430429089230301	GW	1962-10-12			91.51				
USGS	430429089230301	GW	1962-10-13			91.64				
USGS	430429089230301	GW	1962-10-14			91.54				
USGS	430429089230301	GW	1962-10-15			91.09				
USGS	430429089230301	GW	1962-10-16			91.31				
USGS	430429089230301	GW	1962-10-17			91.6				
USGS	430429089230301	GW	1962-10-18			91.69				
USGS	430429089230301	GW	1962-10-19			91.87				
USGS	430429089230301	GW	1962-10-20			91.93				
USGS	430429089230301	GW	1962-10-21			91.92				
USGS	430429089230301	GW	1962-10-22			90.99				
USGS	430429089230301	GW	1962-10-23			90.93				
USGS	430429089230301	GW	1962-10-24			91.04				
USGS	430429089230301	GW	1962-10-25			91.19				
USGS	430429089230301	GW	1962-10-26			91.34				
USGS	430429089230301	GW	1962-10-27			91.35				
USGS	430429089230301	GW	1962-10-28			91.21				
USGS	430429089230301	GW	1962-10-29			90.37				
USGS	430429089230301	GW	1962-10-30			90.4				
USGS	430429089230301	GW	1962-10-31			90.68				
USGS	430429089230301	GW	1962-11-01			90.87				
USGS	430429089230301	GW	1962-11-02			91.26				
USGS	430429089230301	GW	1962-11-03			91.34				
USGS	430429089230301	GW	1962-11-04			91.24				
USGS	430429089230301	GW	1962-11-05			90.01				
USGS	430429089230301	GW	1962-11-06			90.28				
USGS	430429089230301	GW	1962-11-10			90.2				
USGS	430429089230301	GW	1962-11-12			90.19				
USGS	430429089230301	GW	1962-11-13			90.36				
USGS	430429089230301	GW	1962-11-14			90.78				
USGS	430429089230301	GW	1962-11-15			91.04				
USGS	430429089230301	GW	1962-11-16			91.36				
USGS	430429089230301	GW	1962-11-17			91.46				
USGS	430429089230301	GW	1962-11-18			91.42				
USGS	430429089230301	GW	1962-11-19			90.5				
USGS	430429089230301	GW	1962-11-20			90.32				
USGS	430429089230301	GW	1962-11-21			90.65				
USGS	430429089230301	GW	1962-11-22			90.8				
USGS	430429089230301	GW	1962-11-23			90.77				
USGS	430429089230301	GW	1962-11-24			90.76				
USGS	430429089230301	GW	1962-11-25			90.7				
USGS	430429089230301	GW	1962-11-26			90.53				
USGS	430429089230301	GW	1962-11-27			90.88				
USGS	430429089230301	GW	1962-11-28			91.29				
USGS	430429089230301	GW	1962-11-29			91.49				
USGS	430429089230301	GW	1962-11-30			91.78				
USGS	430429089230301	GW	1962-12-01			91.84				
USGS	430429089230301	GW	1962-12-02			91.85				
USGS	430429089230301	GW	1962-12-03			91.78				
USGS	430429089230301	GW	1962-12-04			91.9				
USGS	430429089230301	GW	1962-12-05			92.03				
USGS	430429089230301	GW	1962-12-06			92.05				
USGS	430429089230301	GW	1962-12-07			91.89				
USGS	430429089230301	GW	1962-12-08			91.92				
USGS	430429089230301	GW	1962-12-09			91.41				
USGS	430429089230301	GW	1962-12-10			91.36				
USGS	430429089230301	GW	1962-12-11			91.67				
USGS	430429089230301	GW	1962-12-12			91.81				
USGS	430429089230301	GW	1962-12-13			91.9				
USGS	430429089230301	GW	1962-12-14			92.02				
USGS	430429089230301	GW	1962-12-15			92.04				
USGS	430429089230301	GW	1962-12-16			92.06				
USGS	430429089230301	GW	1962-12-17			91.84				
USGS	430429089230301	GW	1962-12-18			91.96				
USGS	430429089230301	GW	1962-12-19			92.08				
USGS	430429089230301	GW	1962-12-20			92.23				
USGS	430429089230301	GW	1962-12-21			92.27				
USGS	430429089230301	GW	1962-12-22			92.27				
USGS	430429089230301	GW	1962-12-23			91.71				
USGS	430429089230301	GW	1962-12-24			91.19				
USGS	430429089230301	GW	1962-12-25			90.95				
USGS	430429089230301	GW	1962-12-26			90.41				
USGS	430429089230301	GW	1962-12-27			90.21				
USGS	430429089230301	GW	1962-12-28			90.32				
USGS	430429089230301	GW	1962-12-29			90.34				
USGS	430429089230301	GW	1962-12-30			90.1				
USGS	430429089230301	GW	1962-12-31			89.48				
USGS	430429089230301	GW	1963-01-01			89.37				
USGS	430429089230301	GW	1963-01-02			88.9				
USGS	430429089230301	GW	1963-01-03			89.23				
USGS	430429089230301	GW	1963-01-04			90.13				
USGS	430429089230301	GW	1963-01-05			90.16				
USGS	430429089230301	GW	1963-01-06			89.5				
USGS	430429089230301	GW	1963-01-07			89.96				
USGS	430429089230301	GW	1963-01-08			90.29				
USGS	430429089230301	GW	1963-01-18			92.04				
USGS	430429089230301	GW	1963-01-19			92.04				
USGS	430429089230301	GW	1963-01-20			91.64				
USGS	430429089230301	GW	1963-01-21			91.35				
USGS	430429089230301	GW	1963-01-22			91.72				
USGS	430429089230301	GW	1963-01-23			91.89				
USGS	430429089230301	GW	1963-01-24			91.77				
USGS	430429089230301	GW	1963-01-25			91.67				
USGS	430429089230301	GW	1963-01-26			91.78				
USGS	430429089230301	GW	1963-01-27			91.57				
USGS	430429089230301	GW	1963-01-28			91.46				
USGS	430429089230301	GW	1963-01-29			91.78				
USGS	430429089230301	GW	1963-01-30			91.93				
USGS	430429089230301	GW	1963-01-31			92.17				
USGS	430429089230301	GW	1963-02-01			92.17				
USGS	430429089230301	GW	1963-02-02			91.94				
USGS	430429089230301	GW	1963-02-03			91.88				
USGS	430429089230301	GW	1963-02-04			91.17				
USGS	430429089230301	GW	1963-02-05			92.01				
USGS	430429089230301	GW	1963-02-06			92.4				
USGS	430429089230301	GW	1963-02-07			92.83				
USGS	430429089230301	GW	1963-02-08			93.16				
USGS	430429089230301	GW	1963-02-09			93.17				
USGS	430429089230301	GW	1963-02-10			92.92				
USGS	430429089230301	GW	1963-02-11			92.63				
USGS	430429089230301	GW	1963-02-12			92.9				
USGS	430429089230301	GW	1963-02-13			93.08				
USGS	430429089230301	GW	1963-02-14			93.28				
USGS	430429089230301	GW	1963-02-15			93.4				
USGS	430429089230301	GW	1963-02-16			93.42				
USGS	430429089230301	GW	1963-02-17			93.12				
USGS	430429089230301	GW	1963-02-18			92.58				
USGS	430429089230301	GW	1963-02-19			92.92				
USGS	430429089230301	GW	1963-02-20			93.3				
USGS	430429089230301	GW	1963-02-21			93.48				
USGS	430429089230301	GW	1963-02-22			93.58				
USGS	430429089230301	GW	1963-02-23			93.54				
USGS	430429089230301	GW	1963-02-24			93.43				
USGS	430429089230301	GW	1963-02-25			92.77				
USGS	430429089230301	GW	1963-02-26			93.16				
USGS	430429089230301	GW	1963-02-27			93.31				
USGS	430429089230301	GW	1963-02-28			93.39				
USGS	430429089230301	GW	1963-03-01			93.54				
USGS	430429089230301	GW	1963-03-02			93.6				
USGS	430429089230301	GW	1963-03-03			93.06				
USGS	430429089230301	GW	1963-03-04			92.43				
USGS	430429089230301	GW	1963-03-05			92.86				
USGS	430429089230301	GW	1963-03-06			93.17				
USGS	430429089230301	GW	1963-03-07			93.49				
USGS	430429089230301	GW	1963-03-08			93.72				
USGS	430429089230301	GW	1963-03-09			93.8				
USGS	430429089230301	GW	1963-03-10			93.74				
USGS	430429089230301	GW	1963-03-11			92.69				
USGS	430429089230301	GW	1963-03-12			93.18				
USGS	430429089230301	GW	1963-03-13			93.62				
USGS	430429089230301	GW	1963-03-14			93.72				
USGS	430429089230301	GW	1963-03-15			93.87				
USGS	430429089230301	GW	1963-03-16			93.87				
USGS	430429089230301	GW	1963-03-17			93.49				
USGS	430429089230301	GW	1963-03-18			92.72				
USGS	430429089230301	GW	1963-03-19			92.76				
USGS	430429089230301	GW	1963-03-20			92.76				
USGS	430429089230301	GW	1963-03-21			92.93				
USGS	430429089230301	GW	1963-03-22			93.11				
USGS	430429089230301	GW	1963-03-23			93.15				
USGS	430429089230301	GW	1963-03-24			93.02				
USGS	430429089230301	GW	1963-03-25			92.35				
USGS	430429089230301	GW	1963-03-26			92.81				
USGS	430429089230301	GW	1963-03-27			92.86				
USGS	430429089230301	GW	1963-03-28			93.2				
USGS	430429089230301	GW	1963-03-29			93.4				
USGS	430429089230301	GW	1963-03-30			93.52				
USGS	430429089230301	GW	1963-03-31			93.48				
USGS	430429089230301	GW	1963-04-01			92.58				
USGS	430429089230301	GW	1963-04-02			93.02				
USGS	430429089230301	GW	1963-04-03			93.4				
USGS	430429089230301	GW	1963-04-04			93.78				
USGS	430429089230301	GW	1963-04-05			93.83				
USGS	430429089230301	GW	1963-04-06			93.83				
USGS	430429089230301	GW	1963-04-07			93.78				
USGS	430429089230301	GW	1963-04-08			92.42				
USGS	430429089230301	GW	1963-04-09			93.13				
USGS	430429089230301	GW	1963-04-10			93.53				
USGS	430429089230301	GW	1963-04-11			93.7				
USGS	430429089230301	GW	1963-04-12			93.98				
USGS	430429089230301	GW	1963-04-13			94				
USGS	430429089230301	GW	1963-04-14			93.61				
USGS	430429089230301	GW	1963-04-15			93.07				
USGS	430429089230301	GW	1963-04-16			93.5				
USGS	430429089230301	GW	1963-04-17			93.83				
USGS	430429089230301	GW	1963-04-18			94.13				
USGS	430429089230301	GW	1963-04-19			94.12				
USGS	430429089230301	GW	1963-04-20			93.7				
USGS	430429089230301	GW	1963-04-21			93.51				
USGS	430429089230301	GW	1963-04-22			92.56				
USGS	430429089230301	GW	1963-04-23			92.99				
USGS	430429089230301	GW	1963-04-24			93.18				
USGS	430429089230301	GW	1963-04-25			93.18				
USGS	430429089230301	GW	1963-04-26			93.43				
USGS	430429089230301	GW	1963-04-27			93.72				
USGS	430429089230301	GW	1963-04-28			93.49				
USGS	430429089230301	GW	1963-04-29			92.88				
USGS	430429089230301	GW	1963-04-30			93.7				
USGS	430429089230301	GW	1963-05-01			94.03				
USGS	430429089230301	GW	1963-05-02			94.18				
USGS	430429089230301	GW	1963-05-03			94.26				
USGS	430429089230301	GW	1963-05-04			94.49				
USGS	430429089230301	GW	1963-05-05			94.58				
USGS	430429089230301	GW	1963-05-06			94.47				
USGS	430429089230301	GW	1963-05-07			94.32				
USGS	430429089230301	GW	1963-05-08			94.46				
USGS	430429089230301	GW	1963-05-09			95.16				
USGS	430429089230301	GW	1963-05-10			95.47				
USGS	430429089230301	GW	1963-05-11			95.47				
USGS	430429089230301	GW	1963-05-12			94.22				
USGS	430429089230301	GW	1963-05-13			94.01				
USGS	430429089230301	GW	1963-05-14			94.26				
USGS	430429089230301	GW	1963-05-15			94.29				
USGS	430429089230301	GW	1963-05-16			94.62				
USGS	430429089230301	GW	1963-05-17			94.99				
USGS	430429089230301	GW	1963-05-18			95.25				
USGS	430429089230301	GW	1963-05-19			95.26				
USGS	430429089230301	GW	1963-05-20			94.83				
USGS	430429089230301	GW	1963-05-21			94.86				
USGS	430429089230301	GW	1963-05-22			94.88				
USGS	430429089230301	GW	1963-05-23			95.14				
USGS	430429089230301	GW	1963-05-24			95.19				
USGS	430429089230301	GW	1963-05-25			94.98				
USGS	430429089230301	GW	1963-05-26			95.09				
USGS	430429089230301	GW	1963-05-27			95.16				
USGS	430429089230301	GW	1963-05-28			95.2				
USGS	430429089230301	GW	1963-05-29			95.34				
USGS	430429089230301	GW	1963-05-30			95.57				
USGS	430429089230301	GW	1963-05-31			95.43				
USGS	430429089230301	GW	1963-06-01			95.32				
USGS	430429089230301	GW	1963-06-02			95.86				
USGS	430429089230301	GW	1963-06-03			96.34				
USGS	430429089230301	GW	1963-06-04			97.07				
USGS	430429089230301	GW	1963-06-05			97.4				
USGS	430429089230301	GW	1963-06-06			97.77				
USGS	430429089230301	GW	1963-06-07			98.01				
USGS	430429089230301	GW	1963-06-08			98.01				
USGS	430429089230301	GW	1963-06-09			96.22				
USGS	430429089230301	GW	1963-06-10			95.82				
USGS	430429089230301	GW	1963-06-11			95.94				
USGS	430429089230301	GW	1963-06-12			95.84				
USGS	430429089230301	GW	1963-06-13			95.15				
USGS	430429089230301	GW	1963-06-14			95.43				
USGS	430429089230301	GW	1963-06-15			95.43				
USGS	430429089230301	GW	1963-06-17			91.17				
USGS	430429089230301	GW	1963-06-18			91.56				
USGS	430429089230301	GW	1963-06-19			91.97				
USGS	430429089230301	GW	1963-06-20			92.34				
USGS	430429089230301	GW	1963-06-21			92.51				
USGS	430429089230301	GW	1963-06-22			92.52				
USGS	430429089230301	GW	1963-06-23			92.15				
USGS	430429089230301	GW	1963-06-24			92.37				
USGS	430429089230301	GW	1963-06-25			93.01				
USGS	430429089230301	GW	1963-06-26			93.22				
USGS	430429089230301	GW	1963-06-27			94.1				
USGS	430429089230301	GW	1963-06-28			94.29				
USGS	430429089230301	GW	1963-06-29			94.46				
USGS	430429089230301	GW	1963-06-30			94.48				
USGS	430429089230301	GW	1963-07-01			94.16				
USGS	430429089230301	GW	1963-07-02			94.59				
USGS	430429089230301	GW	1963-07-03			95.01				
USGS	430429089230301	GW	1963-07-04			95.09				
USGS	430429089230301	GW	1963-07-05			94.7				
USGS	430429089230301	GW	1963-07-06			94.71				
USGS	430429089230301	GW	1963-07-07			94.67				
USGS	430429089230301	GW	1963-07-08			94.84				
USGS	430429089230301	GW	1963-07-09			94.66				
USGS	430429089230301	GW	1963-07-10			95.18				
USGS	430429089230301	GW	1963-07-11			95.73				
USGS	430429089230301	GW	1963-07-12			94.16				
USGS	430429089230301	GW	1963-07-13			94.39				
USGS	430429089230301	GW	1963-07-14			94.07				
USGS	430429089230301	GW	1963-07-15			94.14				
USGS	430429089230301	GW	1963-07-16			94.36				
USGS	430429089230301	GW	1963-07-17			94.56				
USGS	430429089230301	GW	1963-07-18			94.65				
USGS	430429089230301	GW	1963-07-19			94.71				
USGS	430429089230301	GW	1963-07-20			94.81				
USGS	430429089230301	GW	1963-07-21			94.8				
USGS	430429089230301	GW	1963-07-22			93.44				
USGS	430429089230301	GW	1963-07-23			93.46				
USGS	430429089230301	GW	1963-07-24			94.1				
USGS	430429089230301	GW	1963-07-25			94.84				
USGS	430429089230301	GW	1963-07-26			95.13				
USGS	430429089230301	GW	1963-07-27			95.35				
USGS	430429089230301	GW	1963-07-28			95.36				
USGS	430429089230301	GW	1963-07-29			94.54				
USGS	430429089230301	GW	1963-07-30			95.1				
USGS	430429089230301	GW	1963-07-31			95.53				
USGS	430429089230301	GW	1963-08-01			95.76				
USGS	430429089230301	GW	1963-08-02			95.86				
USGS	430429089230301	GW	1963-08-03			95.87				
USGS	430429089230301	GW	1963-08-04			95.86				
USGS	430429089230301	GW	1963-08-05			94.38				
USGS	430429089230301	GW	1963-08-06			94.63				
USGS	430429089230301	GW	1963-08-07			94.83				
USGS	430429089230301	GW	1963-08-08			94.88				
USGS	430429089230301	GW	1963-08-09			95.02				
USGS	430429089230301	GW	1963-08-10			95.08				
USGS	430429089230301	GW	1963-08-11			94.96				
USGS	430429089230301	GW	1963-08-12			94.15				
USGS	430429089230301	GW	1963-08-13			94.42				
USGS	430429089230301	GW	1963-08-14			94.54				
USGS	430429089230301	GW	1963-08-15			94.58				
USGS	430429089230301	GW	1963-08-16			94.51				
USGS	430429089230301	GW	1963-08-17			94.5				
USGS	430429089230301	GW	1963-08-18			93.78				
USGS	430429089230301	GW	1963-08-20			96.06				
USGS	430429089230301	GW	1963-08-21			99.7				
USGS	430429089230301	GW	1963-08-22			105.67				
USGS	430429089230301	GW	1963-08-23			109.98				
USGS	430429089230301	GW	1963-08-24			110.79				
USGS	430429089230301	GW	1963-08-25			108.2				
USGS	430429089230301	GW	1963-08-26			99.78				
USGS	430429089230301	GW	1963-08-27			101.67				
USGS	430429089230301	GW	1963-08-28			102.76				
USGS	430429089230301	GW	1963-08-29			103.07				
USGS	430429089230301	GW	1963-08-30			103.84				
USGS	430429089230301	GW	1963-08-31			103.85				
USGS	430429089230301	GW	1963-09-01			92.9				
USGS	430429089230301	GW	1963-09-02			87.39				
USGS	430429089230301	GW	1963-09-03			86.28				
USGS	430429089230301	GW	1963-09-04			87.89				
USGS	430429089230301	GW	1963-09-05			89.98				
USGS	430429089230301	GW	1963-09-06			91.19				
USGS	430429089230301	GW	1963-09-07			94				
USGS	430429089230301	GW	1963-09-08			94.93				
USGS	430429089230301	GW	1963-09-09			93.08				
USGS	430429089230301	GW	1963-09-10			96.3				
USGS	430429089230301	GW	1963-09-11			97.7				
USGS	430429089230301	GW	1963-09-12			100.99				
USGS	430429089230301	GW	1963-09-13			100.99				
USGS	430429089230301	GW	1963-09-14			101.31				
USGS	430429089230301	GW	1963-09-15			101.31				
USGS	430429089230301	GW	1963-09-16			99.23				
USGS	430429089230301	GW	1963-09-17			97.35				
USGS	430429089230301	GW	1963-10-18			94.14				
USGS	430429089230301	GW	1963-11-18			86.27				
USGS	430429089230301	GW	1963-12-16			86.07				
USGS	430429089230301	GW	1964-01-17			85.63				
USGS	430429089230301	GW	1964-02-18			85.42				
USGS	430429089230301	GW	1964-03-16			85.24				
USGS	430429089230301	GW	1964-04-23			84.69				
USGS	430429089230301	GW	1964-05-11			84.84				
USGS	430429089230301	GW	1964-06-08			85.44				
USGS	430429089230301	GW	1964-07-07			86.52				
USGS	430429089230301	GW	1964-08-10			87.09				
USGS	430429089230301	GW	1964-09-02			86.59				
USGS	430429089230301	GW	1964-10-10			86.17				
USGS	430429089230301	GW	1964-11-09			85.89				
USGS	430429089230301	GW	1964-12-08			85.57				
USGS	430429089230301	GW	1965-01-08			85.09				
USGS	430429089230301	GW	1965-02-09			85.67				
USGS	430429089230301	GW	1965-03-11			84.69				
USGS	430429089230301	GW	1965-04-08			84.79				
USGS	430429089230301	GW	1965-05-11			85.73				
USGS	430429089230301	GW	1965-06-14			86.81				
USGS	430429089230301	GW	1965-07-14			88				
USGS	430429089230301	GW	1965-08-10			87.78				
USGS	430429089230301	GW	1965-09-09			85.69				
USGS	430429089230301	GW	1965-10-11			85.52				
USGS	430429089230301	GW	1965-11-12			85.23				
USGS	430429089230301	GW	1965-12-13			84.73				
USGS	430429089230301	GW	1966-01-13			84.72				
USGS	430429089230301	GW	1966-02-08			85.29				
USGS	430429089230301	GW	1966-03-02			85.4				
USGS	430429089230301	GW	1966-04-05			85.93				
USGS	430429089230301	GW	1966-05-09			85.02				
USGS	430429089230301	GW	1966-05-17			84.94				
USGS	430429089230301	GW	1966-06-13			90.51				
USGS	430429089230301	GW	1966-07-11			90.7				
USGS	430429089230301	GW	1966-08-08			90.81				
USGS	430429089230301	GW	1966-09-23			91.11				
USGS	430429089230301	GW	1966-10-12			90.24				
USGS	430429089230301	GW	1966-11-07			89.05				
USGS	430429089230301	GW	1966-12-06			89.05				
USGS	430429089230301	GW	1967-01-06			88.14				
USGS	430429089230301	GW	1967-02-06			88.66				
USGS	430429089230301	GW	1967-03-06			88.78				
USGS	430429089230301	GW	1967-04-04			88.69				
USGS	430429089230301	GW	1967-05-10			88.48				
USGS	430429089230301	GW	1967-06-08			88.85				
USGS	430429089230301	GW	1967-07-12			88.84				
USGS	430429089230301	GW	1967-08-04			89.7				
USGS	430429089230301	GW	1967-09-14			89.57				
USGS	430429089230301	GW	1967-10-02			88.58				
USGS	430429089230301	GW	1967-11-06			87.43				
USGS	430429089230301	GW	1967-12-18			87.32				
USGS	430429089230301	GW	1968-01-10			87.51				
USGS	430429089230301	GW	1968-02-26			93.72				
USGS	430429089230301	GW	1968-03-25			93.93				
USGS	430429089230301	GW	1968-04-25			88.43				
USGS	430429089230301	GW	1968-05-29			91.22				
USGS	430429089230301	GW	1968-06-15			91.71				
USGS	430429089230301	GW	1968-07-02			92.19				
USGS	430429089230301	GW	1968-08-05			94.51				
USGS	430429089230301	GW	1968-09-11			93.26				
USGS	430429089230301	GW	1968-10-21			90.66				
USGS	430429089230301	GW	1968-11-11			91.01				
USGS	430429089230301	GW	1968-12-09			90.35				
USGS	430429089230301	GW	1969-01-31			91.02				
USGS	430429089230301	GW	1969-02-19			91.45				
USGS	430429089230301	GW	1969-03-17			91.35				
USGS	430429089230301	GW	1969-04-29			93.32				
USGS	430429089230301	GW	1969-05-22			92.93				
USGS	430429089230301	GW	1969-06-24			92.48				
USGS	430429089230301	GW	1969-07-28			95.3				
USGS	430429089230301	GW	1969-08-25			95.59				
USGS	430429089230301	GW	1969-09-26			96.93				
USGS	430429089230301	GW	1969-10-24			93.36				
USGS	430429089230301	GW	1969-11-15			92.56				
USGS	430429089230301	GW	1969-12-22			91.75				
USGS	430429089230301	GW	1970-01-21			94.14				
USGS	430429089230301	GW	1970-02-19			93.76				
USGS	430429089230301	GW	1970-03-09			93.38				
USGS	430429089230301	GW	1970-04-14			93.82				
USGS	430429089230301	GW	1970-05-19			98.17				
USGS	430429089230301	GW	1970-06-22			97.97				
USGS	430429089230301	GW	1970-07-27			101.44				
USGS	430429089230301	GW	1970-08-10			102.36				
USGS	430429089230301	GW	1970-09-21			94.47				
USGS	430429089230301	GW	1970-10-23			96.28				
USGS	430429089230301	GW	1970-11-20			94.88				
USGS	430429089230301	GW	1970-12-22			93.3				
USGS	430429089230301	GW	1971-01-29			94.52				
USGS	430429089230301	GW	1971-02-26			96.29				
USGS	430429089230301	GW	1971-03-24			94.17				
USGS	430429089230301	GW	1971-04-29			98.37				
USGS	430429089230301	GW	1971-05-25			100.54				
USGS	430429089230301	GW	1971-06-25			104.83				
USGS	430429089230301	GW	1971-07-28			102.66				
USGS	430429089230301	GW	1971-08-27			102.48				
USGS	430429089230301	GW	1971-09-24			102.18				
USGS	430429089230301	GW	1971-10-22			100.71				
USGS	430429089230301	GW	1971-11-19			100.2				
USGS	430429089230301	GW	1971-12-20			99.26				
USGS	430429089230301	GW	1972-01-12			99.8				
USGS	430429089230301	GW	1972-02-18			101.2				
USGS	430429089230301	GW	1972-03-27			99.98				
USGS	430429089230301	GW	1972-04-25			101.43				
USGS	430429089230301	GW	1972-05-11			101.17				
USGS	430429089230301	GW	1972-06-19			102.33				
USGS	430429089230301	GW	1972-07-26			106.03				
USGS	430429089230301	GW	1972-08-15			104.12				
USGS	430429089230301	GW	1972-09-05			102.21				
USGS	430429089230301	GW	1972-10-20			96.27				
USGS	430429089230301	GW	1972-11-08			100.75				
USGS	430429089230301	GW	1972-12-12			99.27				
USGS	430429089230301	GW	1973-01-17			100.45				
USGS	430429089230301	GW	1973-02-14			99.77				
USGS	430429089230301	GW	1973-03-21			100.86				
USGS	430429089230301	GW	1973-04-18			95.12				
USGS	430429089230301	GW	1973-05-16			97.69				
USGS	430429089230301	GW	1973-06-22			98.81				
USGS	430429089230301	GW	1973-07-20			107.35				
