# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-03 10:56:13 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05400513 PLOVER RIVER AT HIGHWAY 66 AT STEVENS POINT, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05400513
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	05400513	2013-12-23	Dis	P
USGS	05400513	2013-12-24	Dis	P
USGS	05400513	2013-12-25	Dis	P
USGS	05400513	2013-12-26	Dis	P
USGS	05400513	2013-12-27	Dis	P
USGS	05400513	2013-12-28	Dis	P
USGS	05400513	2013-12-29	Dis	P
USGS	05400513	2013-12-30	Dis	P
USGS	05400513	2013-12-31	Dis	P
USGS	05400513	2014-01-01	Dis	P
USGS	05400513	2014-01-02	Dis	P
USGS	05400513	2014-01-03	Dis	P
USGS	05400513	2014-01-04	Dis	P
USGS	05400513	2014-01-05	Dis	P
USGS	05400513	2014-01-06	Dis	P
USGS	05400513	2014-01-07	Dis	P
USGS	05400513	2014-01-08	Dis	P
USGS	05400513	2014-01-09	Dis	P
USGS	05400513	2014-01-10	Dis	P
USGS	05400513	2014-01-11	Dis	P
USGS	05400513	2014-01-12	Dis	P
USGS	05400513	2014-01-13	Dis	P
USGS	05400513	2014-01-14	Dis	P
USGS	05400513	2014-01-15	Dis	P
USGS	05400513	2014-01-16	Dis	P
USGS	05400513	2014-01-17	Dis	P
USGS	05400513	2014-01-18	Dis	P
USGS	05400513	2014-01-19	Dis	P
USGS	05400513	2014-01-20	Dis	P
USGS	05400513	2014-01-21	Dis	P
USGS	05400513	2014-01-22	Dis	P
USGS	05400513	2014-01-23	Dis	P
USGS	05400513	2014-01-24	Dis	P
USGS	05400513	2014-01-25	Dis	P
USGS	05400513	2014-01-26	Dis	P
USGS	05400513	2014-01-27	Dis	P
USGS	05400513	2014-01-28	Dis	P
USGS	05400513	2014-01-29	Dis	P
USGS	05400513	2014-01-30	Dis	P
USGS	05400513	2014-01-31	Dis	P
USGS	05400513	2014-02-01	Dis	P
USGS	05400513	2014-02-02	Dis	P
USGS	05400513	2014-02-03	Dis	P
USGS	05400513	2014-02-04	Dis	P
USGS	05400513	2014-02-05	Dis	P
USGS	05400513	2014-02-06	Dis	P
USGS	05400513	2014-02-07	Dis	P
USGS	05400513	2014-02-08	Dis	P
USGS	05400513	2014-02-09	Dis	P
USGS	05400513	2014-02-10	Dis	P
USGS	05400513	2014-02-11	Dis	P
USGS	05400513	2014-02-12	Dis	P
USGS	05400513	2014-02-13	Dis	P
USGS	05400513	2014-02-14	Dis	P
USGS	05400513	2014-02-15	Dis	P
USGS	05400513	2014-02-16	Dis	P
USGS	05400513	2014-02-17	Dis	P
USGS	05400513	2014-02-18		
USGS	05400513	2014-02-19	Dis	P
USGS	05400513	2014-02-20	Dis	P
USGS	05400513	2014-02-21	Dis	P
USGS	05400513	2014-02-22	Dis	P
USGS	05400513	2014-02-23	Dis	P
USGS	05400513	2014-02-24	Dis	P
USGS	05400513	2014-02-25	Dis	P
USGS	05400513	2014-02-26	Dis	P
USGS	05400513	2014-02-27	Dis	P
USGS	05400513	2014-02-28	Dis	P
USGS	05400513	2014-03-01	Dis	P
USGS	05400513	2014-03-02	Dis	P
USGS	05400513	2014-03-03	Dis	P
USGS	05400513	2014-03-04	Dis	P
USGS	05400513	2014-03-05	Dis	P
USGS	05400513	2014-03-06		
USGS	05400513	2014-03-07		
USGS	05400513	2014-03-08		
USGS	05400513	2014-03-09		
USGS	05400513	2014-03-10		
USGS	05400513	2014-03-11		
USGS	05400513	2014-03-12		
USGS	05400513	2014-03-13		
USGS	05400513	2014-03-14		
USGS	05400513	2014-03-15		
USGS	05400513	2014-03-16		
USGS	05400513	2014-03-17		
USGS	05400513	2014-03-18		
USGS	05400513	2014-03-19		
USGS	05400513	2014-03-20	Dis	P
USGS	05400513	2014-03-21	Dis	P
USGS	05400513	2014-03-22	Dis	P
USGS	05400513	2014-03-23	Dis	P
USGS	05400513	2014-03-24	Dis	P
USGS	05400513	2014-03-25	Dis	P
USGS	05400513	2014-03-26	Dis	P
USGS	05400513	2014-03-27	Dis	P
USGS	05400513	2014-03-28	Dis	P
USGS	05400513	2014-03-29	Dis	P
USGS	05400513	2014-03-30	Dis	P
USGS	05400513	2014-03-31	Dis	P
USGS	05400513	2014-04-01	Dis	P
USGS	05400513	2014-04-02	Dis	P
USGS	05400513	2014-04-03	Dis	P
USGS	05400513	2014-04-04	Dis	P
USGS	05400513	2014-04-05	Dis	P
USGS	05400513	2014-04-06	Dis	P
USGS	05400513	2014-04-07	Dis	P
USGS	05400513	2014-04-08	Dis	P
USGS	05400513	2014-04-09	Dis	P
USGS	05400513	2014-04-10	Dis	P
USGS	05400513	2014-04-11	Dis	P
USGS	05400513	2014-04-12	Dis	P
USGS	05400513	2014-04-13	Dis	P
USGS	05400513	2014-04-14	Dis	P
USGS	05400513	2014-04-15	Dis	P
USGS	05400513	2014-04-16	Dis	P
USGS	05400513	2014-04-17	Dis	P
USGS	05400513	2014-04-18	Dis	P
USGS	05400513	2014-04-19	Dis	P
USGS	05400513	2014-04-20	Dis	P
USGS	05400513	2014-04-21	Dis	P
USGS	05400513	2014-04-22	Dis	P
USGS	05400513	2014-04-23	Dis	P
USGS	05400513	2014-04-24	Dis	P
USGS	05400513	2014-04-25	Dis	P
USGS	05400513	2014-04-26	Dis	P
USGS	05400513	2014-04-27	Dis	P
USGS	05400513	2014-04-28	Dis	P
USGS	05400513	2014-04-29	Dis	P
USGS	05400513	2014-04-30	Dis	P
USGS	05400513	2014-05-01	Dis	P
USGS	05400513	2014-05-02	Dis	P
USGS	05400513	2014-05-03	Dis	P
USGS	05400513	2014-05-04	Dis	P
USGS	05400513	2014-05-05	Dis	P
USGS	05400513	2014-05-06	Dis	P
USGS	05400513	2014-05-07	Dis	P
USGS	05400513	2014-05-08	Dis	P
USGS	05400513	2014-05-09	Dis	P
USGS	05400513	2014-05-10	Dis	P
USGS	05400513	2014-05-11	Dis	P
USGS	05400513	2014-05-12	Dis	P
USGS	05400513	2014-05-13	Dis	P
USGS	05400513	2014-05-14	Dis	P
USGS	05400513	2014-05-15	Dis	P
USGS	05400513	2014-05-16	Dis	P
USGS	05400513	2014-05-17	Dis	P
USGS	05400513	2014-05-18	Dis	P
USGS	05400513	2014-05-19	Dis	P
USGS	05400513	2014-05-20	Dis	P
USGS	05400513	2014-05-21	Dis	P
USGS	05400513	2014-05-22	Dis	P
USGS	05400513	2014-05-23	Dis	P
USGS	05400513	2014-05-24	Dis	P
USGS	05400513	2014-05-25	Dis	P
USGS	05400513	2014-05-26	Dis	P
USGS	05400513	2014-05-27	Dis	P
USGS	05400513	2014-05-28	Dis	P
USGS	05400513	2014-05-29	Dis	P
USGS	05400513	2014-05-30	Dis	P
USGS	05400513	2014-05-31	Dis	P
USGS	05400513	2014-06-01	Dis	P
USGS	05400513	2014-06-02	Dis	P
USGS	05400513	2014-06-03	Dis	P
USGS	05400513	2014-06-04	Dis	P
USGS	05400513	2014-06-05	Dis	P
USGS	05400513	2014-06-06	Dis	P
USGS	05400513	2014-06-07	Dis	P
USGS	05400513	2014-06-08	Dis	P
USGS	05400513	2014-06-09	Dis	P
USGS	05400513	2014-06-10	Dis	P
USGS	05400513	2014-06-11	Dis	P
USGS	05400513	2014-06-12	Dis	P
USGS	05400513	2014-06-13	Dis	P
USGS	05400513	2014-06-14	Dis	P
USGS	05400513	2014-06-15	Dis	P
USGS	05400513	2014-06-16	Dis	P
USGS	05400513	2014-06-17	Dis	P
USGS	05400513	2014-06-18	Dis	P
USGS	05400513	2014-06-19	Dis	P
USGS	05400513	2014-06-20	Dis	P
USGS	05400513	2014-06-21	Dis	P
USGS	05400513	2014-06-22	Dis	P
USGS	05400513	2014-06-23	Dis	P
USGS	05400513	2014-06-24	Dis	P
USGS	05400513	2014-06-25	Dis	P
USGS	05400513	2014-06-26	Dis	P
USGS	05400513	2014-06-27	Dis	P
USGS	05400513	2014-06-28	Dis	P
USGS	05400513	2014-06-29	Dis	P
USGS	05400513	2014-06-30	Dis	P
USGS	05400513	2014-07-01	Dis	P
USGS	05400513	2014-07-02	Dis	P
USGS	05400513	2014-07-03	Dis	P
USGS	05400513	2014-07-04	Dis	P
USGS	05400513	2014-07-05	Dis	P
USGS	05400513	2014-07-06	Dis	P
USGS	05400513	2014-07-07	Dis	P
USGS	05400513	2014-07-08	Dis	P
USGS	05400513	2014-07-09	Dis	P
USGS	05400513	2014-07-10	Dis	P
USGS	05400513	2014-07-11	Dis	P
USGS	05400513	2014-07-12	Dis	P
USGS	05400513	2014-07-13	Dis	P
USGS	05400513	2014-07-14	Dis	P
USGS	05400513	2014-07-15	Dis	P
USGS	05400513	2014-07-16	Dis	P
USGS	05400513	2014-07-17	Dis	P
USGS	05400513	2014-07-18	Dis	P
USGS	05400513	2014-07-19	Dis	P
USGS	05400513	2014-07-20	Dis	P
USGS	05400513	2014-07-21	Dis	P
USGS	05400513	2014-07-22	Dis	P
USGS	05400513	2014-07-23	Dis	P
USGS	05400513	2014-07-24	Dis	P
USGS	05400513	2014-07-25	Dis	P
USGS	05400513	2014-07-26	Dis	P
USGS	05400513	2014-07-27	Dis	P
USGS	05400513	2014-07-28	Dis	P
USGS	05400513	2014-07-29	Dis	P
USGS	05400513	2014-07-30	Dis	P
USGS	05400513	2014-07-31	Dis	P
USGS	05400513	2014-08-01	Dis	P
USGS	05400513	2014-08-02	Dis	P
USGS	05400513	2014-08-03	Dis	P
USGS	05400513	2014-08-04	Dis	P
USGS	05400513	2014-08-05	Dis	P
USGS	05400513	2014-08-06	Dis	P
USGS	05400513	2014-08-07	Dis	P
USGS	05400513	2014-08-08	Dis	P
USGS	05400513	2014-08-09	Dis	P
USGS	05400513	2014-08-10	Dis	P
USGS	05400513	2014-08-11	Dis	P
USGS	05400513	2014-08-12	Dis	P
USGS	05400513	2014-08-13	Dis	P
USGS	05400513	2014-08-14	Dis	P
USGS	05400513	2014-08-15	Dis	P
USGS	05400513	2014-08-16	Dis	P
USGS	05400513	2014-08-17	Dis	P
USGS	05400513	2014-08-18	Dis	P
USGS	05400513	2014-08-19	Dis	P
USGS	05400513	2014-08-20	Dis	P
USGS	05400513	2014-08-21	Dis	P
USGS	05400513	2014-08-22	Dis	P
USGS	05400513	2014-08-23	Dis	P
USGS	05400513	2014-08-24	Dis	P
USGS	05400513	2014-08-25	Dis	P
USGS	05400513	2014-08-26	Dis	P
USGS	05400513	2014-08-27	Dis	P
USGS	05400513	2014-08-28	Dis	P
USGS	05400513	2014-08-29	Dis	P
USGS	05400513	2014-08-30	Dis	P
USGS	05400513	2014-08-31	Dis	P
USGS	05400513	2014-09-01	Dis	P
USGS	05400513	2014-09-02	Dis	P
USGS	05400513	2014-09-03	Dis	P
USGS	05400513	2014-09-04	Dis	P
USGS	05400513	2014-09-05	Dis	P
USGS	05400513	2014-09-06	Dis	P
USGS	05400513	2014-09-07	Dis	P
USGS	05400513	2014-09-08	Dis	P
USGS	05400513	2014-09-09	Dis	P
USGS	05400513	2014-09-10	Dis	P
USGS	05400513	2014-09-11	Dis	P
USGS	05400513	2014-09-12	Dis	P
USGS	05400513	2014-09-13	Dis	P
USGS	05400513	2014-09-14	Dis	P
USGS	05400513	2014-09-15	Dis	P
USGS	05400513	2014-09-16	Dis	P
USGS	05400513	2014-09-17	Dis	P
USGS	05400513	2014-09-18	Dis	P
USGS	05400513	2014-09-19	Dis	P
USGS	05400513	2014-09-20	Dis	P
USGS	05400513	2014-09-21	Dis	P
USGS	05400513	2014-09-22	Dis	P
USGS	05400513	2014-09-23	Dis	P
USGS	05400513	2014-09-24	Dis	P
USGS	05400513	2014-09-25	Dis	P
USGS	05400513	2014-09-26	Dis	P
USGS	05400513	2014-09-27	Dis	P
USGS	05400513	2014-09-28	Dis	P
USGS	05400513	2014-09-29	Dis	P
USGS	05400513	2014-09-30		
USGS	05400513	2014-10-01	Dis	P
USGS	05400513	2014-10-02	Dis	P
USGS	05400513	2014-10-03	Dis	P
USGS	05400513	2014-10-04	Dis	P
USGS	05400513	2014-10-05	Dis	P
USGS	05400513	2014-10-06	Dis	P
USGS	05400513	2014-10-07	Dis	P
USGS	05400513	2014-10-08	Dis	P
USGS	05400513	2014-10-09	Dis	P
USGS	05400513	2014-10-10	Dis	P
USGS	05400513	2014-10-11	Dis	P
USGS	05400513	2014-10-12	Dis	P
USGS	05400513	2014-10-13	Dis	P
USGS	05400513	2014-10-14	Dis	P
USGS	05400513	2014-10-15	Dis	P
USGS	05400513	2014-10-16	Dis	P
USGS	05400513	2014-10-17	Dis	P
USGS	05400513	2014-10-18	Dis	P
USGS	05400513	2014-10-19	Dis	P
USGS	05400513	2014-10-20	Dis	P
USGS	05400513	2014-10-21	Dis	P
USGS	05400513	2014-10-22	Dis	P
USGS	05400513	2014-10-23	Dis	P
USGS	05400513	2014-10-24	Dis	P
USGS	05400513	2014-10-25	Dis	P
USGS	05400513	2014-10-26	Dis	P
USGS	05400513	2014-10-27	Dis	P
USGS	05400513	2014-10-28	Dis	P
USGS	05400513	2014-10-29	Dis	P
USGS	05400513	2014-10-30	Dis	P
USGS	05400513	2014-10-31	Dis	P
USGS	05400513	2014-11-01	Dis	P
USGS	05400513	2014-11-02	Dis	P
USGS	05400513	2014-11-03	Dis	P
USGS	05400513	2014-11-04	Dis	P
USGS	05400513	2014-11-05	Dis	P
USGS	05400513	2014-11-06	Dis	P
USGS	05400513	2014-11-07	Dis	P
USGS	05400513	2014-11-08	Dis	P
USGS	05400513	2014-11-09	Dis	P
USGS	05400513	2014-11-10	Dis	P
USGS	05400513	2014-11-11	Dis	P
USGS	05400513	2014-11-12	Dis	P
USGS	05400513	2014-11-13	Dis	P
USGS	05400513	2014-11-14	Dis	P
USGS	05400513	2014-11-15	Dis	P
USGS	05400513	2014-11-16	Dis	P
USGS	05400513	2014-11-17	Dis	P
USGS	05400513	2014-11-18	Dis	P
USGS	05400513	2014-11-19	Dis	P
USGS	05400513	2014-11-20	Dis	P
USGS	05400513	2014-11-21	Dis	P
USGS	05400513	2014-11-22	Dis	P
USGS	05400513	2014-11-23	Dis	P
USGS	05400513	2014-11-24	Dis	P
USGS	05400513	2014-11-25	Dis	P
USGS	05400513	2014-11-26	Dis	P
USGS	05400513	2014-11-27	Dis	P
USGS	05400513	2014-11-28	Dis	P
USGS	05400513	2014-11-29	Dis	P
USGS	05400513	2014-11-30	Dis	P
USGS	05400513	2014-12-01	Dis	P
USGS	05400513	2014-12-02	Dis	P
USGS	05400513	2014-12-03	Dis	P
USGS	05400513	2014-12-04	Dis	P
USGS	05400513	2014-12-05	Dis	P
USGS	05400513	2014-12-06	Dis	P
USGS	05400513	2014-12-07	Dis	P
USGS	05400513	2014-12-08	Dis	P
USGS	05400513	2014-12-09		
USGS	05400513	2014-12-10		
USGS	05400513	2014-12-11		
USGS	05400513	2014-12-12		
USGS	05400513	2014-12-13		
USGS	05400513	2014-12-14		
USGS	05400513	2014-12-15		
USGS	05400513	2014-12-16		
USGS	05400513	2014-12-17		
USGS	05400513	2014-12-18		
USGS	05400513	2014-12-19		
USGS	05400513	2014-12-20	Dis	P
USGS	05400513	2014-12-21		
USGS	05400513	2014-12-22		
USGS	05400513	2014-12-23		
USGS	05400513	2014-12-24		
USGS	05400513	2014-12-25		
USGS	05400513	2014-12-26		
USGS	05400513	2014-12-27		
USGS	05400513	2014-12-28		
USGS	05400513	2014-12-29	Dis	P
USGS	05400513	2014-12-30	Dis	P
USGS	05400513	2014-12-31	Dis	P
USGS	05400513	2015-01-01	Dis	P
USGS	05400513	2015-01-02	Dis	P
USGS	05400513	2015-01-03	Dis	P
USGS	05400513	2015-01-04		
USGS	05400513	2015-01-05		
USGS	05400513	2015-01-06	Dis	P
USGS	05400513	2015-01-07	Dis	P
USGS	05400513	2015-01-08	Dis	P
USGS	05400513	2015-01-09	Dis	P
USGS	05400513	2015-01-10	Dis	P
USGS	05400513	2015-01-11	Dis	P
USGS	05400513	2015-01-12	Dis	P
USGS	05400513	2015-01-13		
USGS	05400513	2015-01-14	Dis	P
USGS	05400513	2015-01-15	Dis	P
USGS	05400513	2015-01-16	Dis	P
USGS	05400513	2015-01-17	Dis	P
USGS	05400513	2015-01-18	Dis	P
USGS	05400513	2015-01-19	Dis	P
USGS	05400513	2015-01-20	Dis	P
USGS	05400513	2015-01-21	Dis	P
USGS	05400513	2015-01-22	Dis	P
