# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-19 13:48:30 -04:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09380000 COLORADO RIVER AT LEES FERRY, AZ
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 09380000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    5188        00060        00003      6128           Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     <  Actual value is known to be less than reported value and is write protected.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	5188_00060_00003	5188_00060_00003_cd
USGS	09380000	1967-07-22	8750	A
USGS	09380000	1967-07-23	8030	A
USGS	09380000	1967-07-24	8910	A
USGS	09380000	1967-07-25	8870	A
USGS	09380000	1967-07-26	11100	A
USGS	09380000	1967-07-27	7250	A
USGS	09380000	1967-07-28	11000	A
USGS	09380000	1967-07-29	9870	A
USGS	09380000	1967-07-30	10400	A
USGS	09380000	1967-07-31	10600	A
USGS	09380000	1967-08-01	10900	A
USGS	09380000	1967-08-02	12200	A
USGS	09380000	1967-08-03	12000	A
USGS	09380000	1967-08-04	12300	A
USGS	09380000	1967-08-05	7900	A
USGS	09380000	1967-08-06	8620	A
USGS	09380000	1967-08-07	10700	A
USGS	09380000	1967-08-08	12600	A
USGS	09380000	1967-08-09	12400	A
USGS	09380000	1967-08-10	12300	A
USGS	09380000	1967-08-11	11000	A
USGS	09380000	1967-08-12	10900	A
USGS	09380000	1967-08-13	9880	A
USGS	09380000	1967-08-14	11200	A
USGS	09380000	1967-08-15	11000	A
USGS	09380000	1967-08-16	12100	A
USGS	09380000	1967-08-17	10300	A
USGS	09380000	1967-08-18	11400	A
USGS	09380000	1967-08-19	10100	A
USGS	09380000	1967-08-20	9420	A
USGS	09380000	1967-08-21	11100	A
USGS	09380000	1967-08-22	11700	A
USGS	09380000	1967-08-23	11600	A
USGS	09380000	1967-08-24	10800	A
USGS	09380000	1967-08-25	12000	A
USGS	09380000	1967-08-26	10900	A
USGS	09380000	1967-08-27	10100	A
USGS	09380000	1967-08-28	12100	A
USGS	09380000	1967-08-29	12900	A
USGS	09380000	1967-08-30	13300	A
USGS	09380000	1967-08-31	13400	A
USGS	09380000	1967-09-01	12300	A
USGS	09380000	1967-09-02	10200	A
USGS	09380000	1967-09-03	7830	A
USGS	09380000	1967-09-04	9030	A
USGS	09380000	1967-09-05	11800	A
USGS	09380000	1967-09-06	12400	A
USGS	09380000	1967-09-07	13100	A
USGS	09380000	1967-09-08	12900	A
USGS	09380000	1967-09-09	11500	A
USGS	09380000	1967-09-10	9990	A
USGS	09380000	1967-09-11	10800	A
USGS	09380000	1967-09-12	9320	A
USGS	09380000	1967-09-13	9330	A
USGS	09380000	1967-09-14	10800	A
USGS	09380000	1967-09-15	8740	A
USGS	09380000	1967-09-16	8680	A
USGS	09380000	1967-09-17	7060	A
USGS	09380000	1967-09-18	9580	A
USGS	09380000	1967-09-19	10800	A
USGS	09380000	1967-09-20	10900	A
USGS	09380000	1967-09-21	10300	A
USGS	09380000	1967-09-22	11200	A
USGS	09380000	1967-09-23	10400	A
USGS	09380000	1967-09-24	9130	A
USGS	09380000	1967-09-25	9730	A
USGS	09380000	1967-09-26	8660	A
USGS	09380000	1967-09-27	9780	A
USGS	09380000	1967-09-28	9690	A
USGS	09380000	1967-09-29	7490	A
USGS	09380000	1967-09-30	7240	A
USGS	09380000	1967-10-01	5710	A
USGS	09380000	1967-10-02	7030	A
USGS	09380000	1967-10-03	8370	A
USGS	09380000	1967-10-04	7830	A
USGS	09380000	1967-10-05	8040	A
USGS	09380000	1967-10-06	7820	A
USGS	09380000	1967-10-07	6110	A
USGS	09380000	1967-10-08	4000	A
USGS	09380000	1967-10-09	6130	A
USGS	09380000	1967-10-10	6390	A
USGS	09380000	1967-10-11	6800	A
USGS	09380000	1967-10-12	8270	A
USGS	09380000	1967-10-13	7770	A
USGS	09380000	1967-10-14	7140	A
USGS	09380000	1967-10-15	4210	A
USGS	09380000	1967-10-16	7350	A
USGS	09380000	1967-10-17	7950	A
USGS	09380000	1967-10-18	7320	A
USGS	09380000	1967-10-19	6310	A
USGS	09380000	1967-10-20	6810	A
USGS	09380000	1967-10-21	4590	A
USGS	09380000	1967-10-22	3510	A
USGS	09380000	1967-10-23	6920	A
USGS	09380000	1967-10-24	8140	A
USGS	09380000	1967-10-25	7130	A
USGS	09380000	1967-10-26	8000	A
USGS	09380000	1967-10-27	8260	A
USGS	09380000	1967-10-28	5960	A
USGS	09380000	1967-10-29	2900	A
USGS	09380000	1967-10-30	7560	A
USGS	09380000	1967-10-31	8770	A
USGS	09380000	1967-11-01	8980	A
USGS	09380000	1967-11-02	8120	A
USGS	09380000	1967-11-03	8950	A
USGS	09380000	1967-11-04	6230	A
USGS	09380000	1967-11-05	3050	A
USGS	09380000	1967-11-06	6420	A
USGS	09380000	1967-11-07	7200	A
USGS	09380000	1967-11-08	7530	A
USGS	09380000	1967-11-09	7750	A
USGS	09380000	1967-11-10	7710	A
USGS	09380000	1967-11-11	6760	A
USGS	09380000	1967-11-12	3040	A
USGS	09380000	1967-11-13	5260	A
USGS	09380000	1967-11-14	7830	A
USGS	09380000	1967-11-15	9780	A
USGS	09380000	1967-11-16	8370	A
USGS	09380000	1967-11-17	9360	A
USGS	09380000	1967-11-18	7430	A
USGS	09380000	1967-11-19	5420	A
USGS	09380000	1967-11-20	8730	A
USGS	09380000	1967-11-21	10100	A
USGS	09380000	1967-11-22	10300	A
USGS	09380000	1967-11-23	4910	A
USGS	09380000	1967-11-24	8900	A
USGS	09380000	1967-11-25	8290	A
USGS	09380000	1967-11-26	4700	A
USGS	09380000	1967-11-27	9400	A
USGS	09380000	1967-11-28	10600	A
USGS	09380000	1967-11-29	11300	A
USGS	09380000	1967-11-30	9350	A
USGS	09380000	1967-12-01	9370	A
USGS	09380000	1967-12-02	7280	A
USGS	09380000	1967-12-03	7060	A
USGS	09380000	1967-12-04	8880	A
USGS	09380000	1967-12-05	9590	A
USGS	09380000	1967-12-06	9560	A
USGS	09380000	1967-12-07	10100	A
USGS	09380000	1967-12-08	10500	A
USGS	09380000	1967-12-09	8980	A
USGS	09380000	1967-12-10	7050	A
USGS	09380000	1967-12-11	9590	A
USGS	09380000	1967-12-12	10600	A
USGS	09380000	1967-12-13	11100	A
USGS	09380000	1967-12-14	12700	A
USGS	09380000	1967-12-15	13400	A
USGS	09380000	1967-12-16	11400	A
USGS	09380000	1967-12-17	10700	A
USGS	09380000	1967-12-18	12400	A
USGS	09380000	1967-12-19	11200	A
USGS	09380000	1967-12-20	10700	A
USGS	09380000	1967-12-21	9610	A
USGS	09380000	1967-12-22	9920	A
USGS	09380000	1967-12-23	6630	A
USGS	09380000	1967-12-24	3740	A
USGS	09380000	1967-12-25	2920	A
USGS	09380000	1967-12-26	7140	A
USGS	09380000	1967-12-27	7290	A
USGS	09380000	1967-12-28	7920	A
USGS	09380000	1967-12-29	8160	A
USGS	09380000	1967-12-30	7610	A
USGS	09380000	1967-12-31	5280	A
USGS	09380000	1968-01-01	5100	A
USGS	09380000	1968-01-02	8690	A
USGS	09380000	1968-01-03	12400	A
USGS	09380000	1968-01-04	9820	A
USGS	09380000	1968-01-05	9350	A
USGS	09380000	1968-01-06	11500	A
USGS	09380000	1968-01-07	6690	A
USGS	09380000	1968-01-08	10200	A
USGS	09380000	1968-01-09	11500	A
USGS	09380000	1968-01-10	11300	A
USGS	09380000	1968-01-11	11500	A
USGS	09380000	1968-01-12	11900	A
USGS	09380000	1968-01-13	11000	A
USGS	09380000	1968-01-14	5390	A
USGS	09380000	1968-01-15	11600	A
USGS	09380000	1968-01-16	13200	A
USGS	09380000	1968-01-17	11600	A
USGS	09380000	1968-01-18	12800	A
USGS	09380000	1968-01-19	12100	A
USGS	09380000	1968-01-20	9850	A
USGS	09380000	1968-01-21	6630	A
USGS	09380000	1968-01-22	12600	A
USGS	09380000	1968-01-23	13900	A
USGS	09380000	1968-01-24	13000	A
USGS	09380000	1968-01-25	12800	A
USGS	09380000	1968-01-26	10800	A
USGS	09380000	1968-01-27	8090	A
USGS	09380000	1968-01-28	4030	A
USGS	09380000	1968-01-29	8700	A
USGS	09380000	1968-01-30	10900	A
USGS	09380000	1968-01-31	10300	A
USGS	09380000	1968-02-01	9960	A
USGS	09380000	1968-02-02	11500	A
USGS	09380000	1968-02-03	9680	A
USGS	09380000	1968-02-04	4910	A
USGS	09380000	1968-02-05	9740	A
USGS	09380000	1968-02-06	9180	A
USGS	09380000	1968-02-07	10100	A
USGS	09380000	1968-02-08	11800	A
USGS	09380000	1968-02-09	9750	A
USGS	09380000	1968-02-10	8440	A
USGS	09380000	1968-02-11	3990	A
USGS	09380000	1968-02-12	9450	A
USGS	09380000	1968-02-13	10300	A
USGS	09380000	1968-02-14	10900	A
USGS	09380000	1968-02-15	6920	A
USGS	09380000	1968-02-16	5580	A
USGS	09380000	1968-02-17	5210	A
USGS	09380000	1968-02-18	2520	A
USGS	09380000	1968-02-19	6290	A
USGS	09380000	1968-02-20	6820	A
USGS	09380000	1968-02-21	10100	A
USGS	09380000	1968-02-22	5550	A
USGS	09380000	1968-02-23	8560	A
USGS	09380000	1968-02-24	7060	A
USGS	09380000	1968-02-25	3460	A
USGS	09380000	1968-02-26	7680	A
USGS	09380000	1968-02-27	8790	A
USGS	09380000	1968-02-28	10400	A
USGS	09380000	1968-02-29	9270	A
USGS	09380000	1968-03-01	14700	A
USGS	09380000	1968-03-02	13700	A
USGS	09380000	1968-03-03	12700	A
USGS	09380000	1968-03-04	14900	A
USGS	09380000	1968-03-05	14100	A
USGS	09380000	1968-03-06	15500	A
USGS	09380000	1968-03-07	16200	A
USGS	09380000	1968-03-08	13500	A
USGS	09380000	1968-03-09	12800	A
USGS	09380000	1968-03-10	10500	A
USGS	09380000	1968-03-11	13100	A
USGS	09380000	1968-03-12	13100	A
USGS	09380000	1968-03-13	11600	A
USGS	09380000	1968-03-14	10100	A
USGS	09380000	1968-03-15	11500	A
USGS	09380000	1968-03-16	7710	A
USGS	09380000	1968-03-17	6470	A
USGS	09380000	1968-03-18	12400	A
USGS	09380000	1968-03-19	13300	A
USGS	09380000	1968-03-20	12500	A
USGS	09380000	1968-03-21	16100	A
USGS	09380000	1968-03-22	15200	A
USGS	09380000	1968-03-23	14800	A
USGS	09380000	1968-03-24	11500	A
USGS	09380000	1968-03-25	17600	A
USGS	09380000	1968-03-26	17400	A
USGS	09380000	1968-03-27	20600	A
USGS	09380000	1968-03-28	19600	A
USGS	09380000	1968-03-29	18500	A
USGS	09380000	1968-03-30	15600	A
USGS	09380000	1968-03-31	15100	A
USGS	09380000	1968-04-01	17100	A
USGS	09380000	1968-04-02	19900	A
USGS	09380000	1968-04-03	19700	A
USGS	09380000	1968-04-04	17000	A
USGS	09380000	1968-04-05	16100	A
USGS	09380000	1968-04-06	16800	A
USGS	09380000	1968-04-07	12300	A
USGS	09380000	1968-04-08	14200	A
USGS	09380000	1968-04-09	15600	A
USGS	09380000	1968-04-10	17800	A
USGS	09380000	1968-04-11	14400	A
USGS	09380000	1968-04-12	16600	A
USGS	09380000	1968-04-13	16600	A
USGS	09380000	1968-04-14	15900	A
USGS	09380000	1968-04-15	18200	A
USGS	09380000	1968-04-16	16400	A
USGS	09380000	1968-04-17	17400	A
USGS	09380000	1968-04-18	17200	A
USGS	09380000	1968-04-19	16200	A
USGS	09380000	1968-04-20	14600	A
USGS	09380000	1968-04-21	12600	A
USGS	09380000	1968-04-22	17500	A
USGS	09380000	1968-04-23	17700	A
USGS	09380000	1968-04-24	16500	A
USGS	09380000	1968-04-25	16600	A
USGS	09380000	1968-04-26	16600	A
USGS	09380000	1968-04-27	14300	A
USGS	09380000	1968-04-28	12600	A
USGS	09380000	1968-04-29	17100	A
USGS	09380000	1968-04-30	16500	A
USGS	09380000	1968-05-01	16200	A
USGS	09380000	1968-05-02	15800	A
USGS	09380000	1968-05-03	16000	A
USGS	09380000	1968-05-04	16200	A
USGS	09380000	1968-05-05	13700	A
USGS	09380000	1968-05-06	17100	A
USGS	09380000	1968-05-07	17400	A
USGS	09380000	1968-05-08	17600	A
USGS	09380000	1968-05-09	12400	A
USGS	09380000	1968-05-10	11800	A
USGS	09380000	1968-05-11	11600	A
USGS	09380000	1968-05-12	10200	A
USGS	09380000	1968-05-13	13000	A
USGS	09380000	1968-05-14	13100	A
USGS	09380000	1968-05-15	13600	A
USGS	09380000	1968-05-16	14500	A
USGS	09380000	1968-05-17	17100	A
USGS	09380000	1968-05-18	16200	A
USGS	09380000	1968-05-19	11900	A
USGS	09380000	1968-05-20	14600	A
USGS	09380000	1968-05-21	16700	A
USGS	09380000	1968-05-22	16700	A
USGS	09380000	1968-05-23	16200	A
USGS	09380000	1968-05-24	18200	A
USGS	09380000	1968-05-25	18100	A
USGS	09380000	1968-05-26	17700	A
USGS	09380000	1968-05-27	19000	A
USGS	09380000	1968-05-28	17900	A
USGS	09380000	1968-05-29	17800	A
USGS	09380000	1968-05-30	13200	A
USGS	09380000	1968-05-31	13800	A
USGS	09380000	1968-06-01	11300	A
USGS	09380000	1968-06-02	10600	A
USGS	09380000	1968-06-03	14800	A
USGS	09380000	1968-06-04	16100	A
USGS	09380000	1968-06-05	14600	A
USGS	09380000	1968-06-06	13700	A
USGS	09380000	1968-06-07	12800	A
USGS	09380000	1968-06-08	9540	A
USGS	09380000	1968-06-09	9060	A
USGS	09380000	1968-06-10	13000	A
USGS	09380000	1968-06-11	15600	A
USGS	09380000	1968-06-12	17400	A
USGS	09380000	1968-06-13	18400	A
USGS	09380000	1968-06-14	17900	A
USGS	09380000	1968-06-15	15500	A
USGS	09380000	1968-06-16	14200	A
USGS	09380000	1968-06-17	16400	A
USGS	09380000	1968-06-18	17600	A
USGS	09380000	1968-06-19	17700	A
USGS	09380000	1968-06-20	19100	A
USGS	09380000	1968-06-21	17000	A
USGS	09380000	1968-06-22	17500	A
USGS	09380000	1968-06-23	15000	A
USGS	09380000	1968-06-24	16600	A
USGS	09380000	1968-06-25	17000	A
USGS	09380000	1968-06-26	16900	A
USGS	09380000	1968-06-27	17000	A
USGS	09380000	1968-06-28	15800	A
USGS	09380000	1968-06-29	12100	A
USGS	09380000	1968-06-30	10800	A
USGS	09380000	1968-07-01	10000	A
USGS	09380000	1968-07-02	10400	A
USGS	09380000	1968-07-03	12000	A
USGS	09380000	1968-07-04	8580	A
USGS	09380000	1968-07-05	8660	A
USGS	09380000	1968-07-06	10500	A
USGS	09380000	1968-07-07	11200	A
USGS	09380000	1968-07-08	14000	A
USGS	09380000	1968-07-09	14600	A
USGS	09380000	1968-07-10	14400	A
USGS	09380000	1968-07-11	15600	A
USGS	09380000	1968-07-12	15600	A
USGS	09380000	1968-07-13	14800	A
USGS	09380000	1968-07-14	11900	A
USGS	09380000	1968-07-15	14300	A
USGS	09380000	1968-07-16	15300	A
USGS	09380000	1968-07-17	17600	A
USGS	09380000	1968-07-18	18800	A
USGS	09380000	1968-07-19	21200	A
USGS	09380000	1968-07-20	18400	A
USGS	09380000	1968-07-21	13400	A
USGS	09380000	1968-07-22	14700	A
USGS	09380000	1968-07-23	13600	A
USGS	09380000	1968-07-24	13600	A
USGS	09380000	1968-07-25	16300	A
USGS	09380000	1968-07-26	13600	A
USGS	09380000	1968-07-27	9230	A
USGS	09380000	1968-07-28	5480	A
USGS	09380000	1968-07-29	11300	A
USGS	09380000	1968-07-30	13400	A
USGS	09380000	1968-07-31	14600	A
USGS	09380000	1968-08-01	12200	A
USGS	09380000	1968-08-02	11200	A
USGS	09380000	1968-08-03	8100	A
USGS	09380000	1968-08-04	5600	A
USGS	09380000	1968-08-05	10100	A
USGS	09380000	1968-08-06	8460	A
USGS	09380000	1968-08-07	9740	A
USGS	09380000	1968-08-08	11100	A
USGS	09380000	1968-08-09	11800	A
USGS	09380000	1968-08-10	8470	A
USGS	09380000	1968-08-11	6380	A
USGS	09380000	1968-08-12	8560	A
USGS	09380000	1968-08-13	11200	A
USGS	09380000	1968-08-14	11400	A
USGS	09380000	1968-08-15	9840	A
USGS	09380000	1968-08-16	9000	A
USGS	09380000	1968-08-17	8360	A
USGS	09380000	1968-08-18	6320	A
USGS	09380000	1968-08-19	10000	A
USGS	09380000	1968-08-20	12200	A
USGS	09380000	1968-08-21	13000	A
USGS	09380000	1968-08-22	14000	A
USGS	09380000	1968-08-23	13200	A
USGS	09380000	1968-08-24	12400	A
USGS	09380000	1968-08-25	11100	A
USGS	09380000	1968-08-26	15600	A
USGS	09380000	1968-08-27	16700	A
USGS	09380000	1968-08-28	17600	A
USGS	09380000	1968-08-29	15600	A
USGS	09380000	1968-08-30	15000	A
USGS	09380000	1968-08-31	11200	A
USGS	09380000	1968-09-01	10400	A
USGS	09380000	1968-09-02	9920	A
USGS	09380000	1968-09-03	11900	A
USGS	09380000	1968-09-04	12700	A
USGS	09380000	1968-09-05	13600	A
USGS	09380000	1968-09-06	13600	A
USGS	09380000	1968-09-07	11200	A
USGS	09380000	1968-09-08	10500	A
USGS	09380000	1968-09-09	12700	A
USGS	09380000	1968-09-10	13400	A
USGS	09380000	1968-09-11	15000	A
USGS	09380000	1968-09-12	14200	A
USGS	09380000	1968-09-13	12600	A
USGS	09380000	1968-09-14	11400	A
USGS	09380000	1968-09-15	7490	A
USGS	09380000	1968-09-16	10900	A
USGS	09380000	1968-09-17	11900	A
USGS	09380000	1968-09-18	10600	A
USGS	09380000	1968-09-19	9950	A
USGS	09380000	1968-09-20	9680	A
USGS	09380000	1968-09-21	7910	A
USGS	09380000	1968-09-22	5430	A
USGS	09380000	1968-09-23	7700	A
USGS	09380000	1968-09-24	9880	A
USGS	09380000	1968-09-25	10400	A
USGS	09380000	1968-09-26	9800	A
USGS	09380000	1968-09-27	11400	A
USGS	09380000	1968-09-28	8450	A
USGS	09380000	1968-09-29	6510	A
USGS	09380000	1968-09-30	8970	A
USGS	09380000	1968-10-01	8840	A
USGS	09380000	1968-10-02	6720	A
USGS	09380000	1968-10-03	7030	A
USGS	09380000	1968-10-04	6820	A
USGS	09380000	1968-10-05	6690	A
USGS	09380000	1968-10-06	6250	A
USGS	09380000	1968-10-07	8460	A
USGS	09380000	1968-10-08	9370	A
USGS	09380000	1968-10-09	9790	A
USGS	09380000	1968-10-10	10000	A
USGS	09380000	1968-10-11	10700	A
USGS	09380000	1968-10-12	11000	A
USGS	09380000	1968-10-13	9950	A
USGS	09380000	1968-10-14	11900	A
USGS	09380000	1968-10-15	12100	A
USGS	09380000	1968-10-16	13300	A
USGS	09380000	1968-10-17	12200	A
USGS	09380000	1968-10-18	11900	A
USGS	09380000	1968-10-19	9410	A
USGS	09380000	1968-10-20	7360	A
USGS	09380000	1968-10-21	9660	A
USGS	09380000	1968-10-22	10700	A
USGS	09380000	1968-10-23	11700	A
USGS	09380000	1968-10-24	12400	A
USGS	09380000	1968-10-25	11700	A
USGS	09380000	1968-10-26	11100	A
USGS	09380000	1968-10-27	9810	A
USGS	09380000	1968-10-28	11800	A
USGS	09380000	1968-10-29	12000	A
USGS	09380000	1968-10-30	12200	A
USGS	09380000	1968-10-31	12300	A
USGS	09380000	1968-11-01	11500	A
USGS	09380000	1968-11-02	8830	A
USGS	09380000	1968-11-03	6680	A
USGS	09380000	1968-11-04	9980	A
USGS	09380000	1968-11-05	11300	A
USGS	09380000	1968-11-06	11500	A
USGS	09380000	1968-11-07	11200	A
USGS	09380000	1968-11-08	10700	A
USGS	09380000	1968-11-09	8960	A
USGS	09380000	1968-11-10	7220	A
USGS	09380000	1968-11-11	9990	A
USGS	09380000	1968-11-12	10100	A
USGS	09380000	1968-11-13	12700	A
USGS	09380000	1968-11-14	12200	A
USGS	09380000	1968-11-15	12500	A
USGS	09380000	1968-11-16	10400	A
USGS	09380000	1968-11-17	7950	A
USGS	09380000	1968-11-18	12200	A
USGS	09380000	1968-11-19	12800	A
USGS	09380000	1968-11-20	13800	A
USGS	09380000	1968-11-21	13400	A
USGS	09380000	1968-11-22	12100	A
USGS	09380000	1968-11-23	11900	A
USGS	09380000	1968-11-24	8710	A
USGS	09380000	1968-11-25	10800	A
USGS	09380000	1968-11-26	11300	A
USGS	09380000	1968-11-27	12200	A
USGS	09380000	1968-11-28	7540	A
USGS	09380000	1968-11-29	9910	A
USGS	09380000	1968-11-30	9200	A
USGS	09380000	1968-12-01	7930	A
USGS	09380000	1968-12-02	11900	A
USGS	09380000	1968-12-03	12500	A
USGS	09380000	1968-12-04	12700	A
USGS	09380000	1968-12-05	12700	A
USGS	09380000	1968-12-06	11500	A
USGS	09380000	1968-12-07	9450	A
USGS	09380000	1968-12-08	5980	A
USGS	09380000	1968-12-09	10300	A
USGS	09380000	1968-12-10	10400	A
USGS	09380000	1968-12-11	11100	A
USGS	09380000	1968-12-12	10800	A
USGS	09380000	1968-12-13	10600	A
USGS	09380000	1968-12-14	8190	A
USGS	09380000	1968-12-15	7230	A
USGS	09380000	1968-12-16	10500	A
USGS	09380000	1968-12-17	11000	A
USGS	09380000	1968-12-18	11000	A
USGS	09380000	1968-12-19	14800	A
USGS	09380000	1968-12-20	13300	A
USGS	09380000	1968-12-21	9920	A
USGS	09380000	1968-12-22	8600	A
USGS	09380000	1968-12-23	11400	A
USGS	09380000	1968-12-24	10800	A
USGS	09380000	1968-12-25	7660	A
USGS	09380000	1968-12-26	9010	A
USGS	09380000	1968-12-27	10700	A
USGS	09380000	1968-12-28	10700	A
USGS	09380000	1968-12-29	8800	A
USGS	09380000	1968-12-30	10200	A
USGS	09380000	1968-12-31	9710	A
USGS	09380000	1969-01-01	5020	A
USGS	09380000	1969-01-02	7800	A
USGS	09380000	1969-01-03	7520	A
USGS	09380000	1969-01-04	5680	A
USGS	09380000	1969-01-05	4030	A
USGS	09380000	1969-01-06	7440	A
USGS	09380000	1969-01-07	7310	A
USGS	09380000	1969-01-08	8020	A
USGS	09380000	1969-01-09	8900	A
USGS	09380000	1969-01-10	8510	A
USGS	09380000	1969-01-11	6660	A
USGS	09380000	1969-01-12	4020	A
USGS	09380000	1969-01-13	8210	A
USGS	09380000	1969-01-14	11500	A
USGS	09380000	1969-01-15	10800	A
USGS	09380000	1969-01-16	11100	A
USGS	09380000	1969-01-17	10900	A
USGS	09380000	1969-01-18	9980	A
USGS	09380000	1969-01-19	5500	A
USGS	09380000	1969-01-20	10800	A
USGS	09380000	1969-01-21	10900	A
USGS	09380000	1969-01-22	9120	A
USGS	09380000	1969-01-23	9720	A
USGS	09380000	1969-01-24	11100	A
USGS	09380000	1969-01-25	10600	A
USGS	09380000	1969-01-26	7550	A
USGS	09380000	1969-01-27	12500	A
USGS	09380000	1969-01-28	13100	A
USGS	09380000	1969-01-29	13700	A
USGS	09380000	1969-01-30	14500	A
USGS	09380000	1969-01-31	14700	A
USGS	09380000	1969-02-01	16200	A
USGS	09380000	1969-02-02	6900	A
USGS	09380000	1969-02-03	8460	A
USGS	09380000	1969-02-04	7060	A
USGS	09380000	1969-02-05	6530	A
USGS	09380000	1969-02-06	7250	A
USGS	09380000	1969-02-07	8420	A
USGS	09380000	1969-02-08	7940	A
USGS	09380000	1969-02-09	6390	A
USGS	09380000	1969-02-10	7610	A
USGS	09380000	1969-02-11	8270	A
USGS	09380000	1969-02-12	8200	A
USGS	09380000	1969-02-13	8170	A
USGS	09380000	1969-02-14	8750	A
USGS	09380000	1969-02-15	7310	A
USGS	09380000	1969-02-16	6790	A
USGS	09380000	1969-02-17	8550	A
USGS	09380000	1969-02-18	9040	A
USGS	09380000	1969-02-19	8820	A
USGS	09380000	1969-02-20	10700	A
USGS	09380000	1969-02-21	9030	A
USGS	09380000	1969-02-22	7700	A
USGS	09380000	1969-02-23	6940	A
USGS	09380000	1969-02-24	9350	A
USGS	09380000	1969-02-25	7670	A
USGS	09380000	1969-02-26	8380	A
USGS	09380000	1969-02-27	8170	A
USGS	09380000	1969-02-28	7700	A
USGS	09380000	1969-03-01	7520	A
USGS	09380000	1969-03-02	6900	A
USGS	09380000	1969-03-03	8310	A
USGS	09380000	1969-03-04	9120	A
USGS	09380000	1969-03-05	8560	A
USGS	09380000	1969-03-06	9010	A
USGS	09380000	1969-03-07	9290	A
USGS	09380000	1969-03-08	8730	A
USGS	09380000	1969-03-09	7030	A
USGS	09380000	1969-03-10	9430	A
USGS	09380000	1969-03-11	9750	A
USGS	09380000	1969-03-12	9400	A
USGS	09380000	1969-03-13	13000	A
USGS	09380000	1969-03-14	17600	A
USGS	09380000	1969-03-15	17100	A
USGS	09380000	1969-03-16	13200	A
USGS	09380000	1969-03-17	13100	A
USGS	09380000	1969-03-18	13400	A
USGS	09380000	1969-03-19	14400	A
USGS	09380000	1969-03-20	13600	A
USGS	09380000	1969-03-21	13700	A
USGS	09380000	1969-03-22	12600	A
USGS	09380000	1969-03-23	11300	A
USGS	09380000	1969-03-24	13100	A
USGS	09380000	1969-03-25	12100	A
USGS	09380000	1969-03-26	11600	A
USGS	09380000	1969-03-27	12700	A
USGS	09380000	1969-03-28	14900	A
USGS	09380000	1969-03-29	13300	A
USGS	09380000	1969-03-30	10600	A
USGS	09380000	1969-03-31	12800	A
USGS	09380000	1969-04-01	16300	A
USGS	09380000	1969-04-02	15500	A
USGS	09380000	1969-04-03	15100	A
USGS	09380000	1969-04-04	14800	A
USGS	09380000	1969-04-05	13700	A
USGS	09380000	1969-04-06	11100	A
USGS	09380000	1969-04-07	13100	A
USGS	09380000	1969-04-08	12700	A
USGS	09380000	1969-04-09	12700	A
USGS	09380000	1969-04-10	14500	A
USGS	09380000	1969-04-11	14200	A
USGS	09380000	1969-04-12	13900	A
USGS	09380000	1969-04-13	13500	A
USGS	09380000	1969-04-14	16700	A
USGS	09380000	1969-04-15	16500	A
USGS	09380000	1969-04-16	17300	A
USGS	09380000	1969-04-17	15900	A
USGS	09380000	1969-04-18	17000	A
USGS	09380000	1969-04-19	15200	A
USGS	09380000	1969-04-20	13100	A
USGS	09380000	1969-04-21	16600	A
USGS	09380000	1969-04-22	17100	A
USGS	09380000	1969-04-23	15600	A
USGS	09380000	1969-04-24	16200	A
USGS	09380000	1969-04-25	14200	A
USGS	09380000	1969-04-26	12300	A
USGS	09380000	1969-04-27	9990	A
USGS	09380000	1969-04-28	15400	A
USGS	09380000	1969-04-29	13800	A
USGS	09380000	1969-04-30	14900	A
USGS	09380000	1969-05-01	15100	A
USGS	09380000	1969-05-02	15800	A
USGS	09380000	1969-05-03	15000	A
USGS	09380000	1969-05-04	11800	A
USGS	09380000	1969-05-05	16100	A
USGS	09380000	1969-05-06	15700	A
USGS	09380000	1969-05-07	15400	A
USGS	09380000	1969-05-08	14100	A
USGS	09380000	1969-05-09	14000	A
USGS	09380000	1969-05-10	11800	A
USGS	09380000	1969-05-11	10400	A
USGS	09380000	1969-05-12	14300	A
USGS	09380000	1969-05-13	15500	A
USGS	09380000	1969-05-14	16700	A
USGS	09380000	1969-05-15	15800	A
USGS	09380000	1969-05-16	12500	A
USGS	09380000	1969-05-17	10700	A
